# Filename: vlt_FPquench_vsl_3_T_0.999_0.95_P_00.050_lmax10_dl0.008_tmax100_dt00.0001.dat
# Source: vlt_FPquench.c
# Source version: 6 (2011 Apr 12 - ...)
# Constant values: PI= 3.141592653589793116, PISQ=9.8696044010893579923, PICU=31.0062766802998162063, B=41.3417022403997549418, THETA=0.6
# Parameter values: iTfrac=0.999, qTfrac=0.95, P=0.05 (Cc=1.10501, K0c=0.295614), lmax=10, lsteps=1250, (dl=0.008), lpts=1251, ldatamax=250, tmax=100, dt0=0.0001, a0=1, a03=1, a06=1, FPconst=1, Lconst=1

# time step n_t = 0	t = 0.000000e+00	(dt = 1.000000e-04)
# T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	dG
0.95	0.05	4	1.76516	2.8363	0.0519486	1.5879e-13	7.55934e-20
0.95	0.05	4.04	1.82624	2.93446	0.051639	1.08458e-13	4.94674e-20
0.95	0.05	4.08	1.89061	3.03789	0.0513629	7.36664e-14	3.21722e-20
0.95	0.05	4.12	1.95838	3.14678	0.0511179	4.97527e-14	4.76674e-21
0.95	0.05	4.16	2.02968	3.26134	0.0509016	3.32484e-14	2.14167e-21
0.95	0.05	4.2	2.10469	3.38186	0.050713	2.18923e-14	1.44442e-21
0.95	0.05	4.24	2.18357	3.50862	0.0505508	1.4192e-14	9.65363e-22
0.95	0.05	4.28	2.26651	3.64188	0.0504133	9.05072e-15	6.39064e-22
0.95	0.05	4.32	2.35364	3.78189	0.0502986	5.67342e-15	4.18547e-22
0.95	0.05	4.36	2.44511	3.92887	0.0502046	3.49265e-15	2.70749e-22
0.95	0.05	4.4	2.54106	4.08303	0.0501288	2.10973e-15	1.72639e-22
0.95	0.05	4.44	2.64159	4.24458	0.0500688	1.24929e-15	1.0827e-22
0.95	0.05	4.48	2.74685	4.4137	0.0500223	7.24533e-16	6.66348e-23
0.95	0.05	4.52	2.85693	4.59058	0.0499869	4.1114e-16	4.01576e-23
0.95	0.05	4.56	2.97196	4.77541	0.0499607	2.2805e-16	2.36493e-23
0.95	0.05	4.6	3.09206	4.9684	0.0499416	1.23521e-16	1.35844e-23
0.95	0.05	4.64	3.21738	5.16976	0.049928	6.52637e-17	7.59779e-24
0.95	0.05	4.68	3.34805	5.37973	0.0499186	3.36014e-17	4.13135e-24
0.95	0.05	4.72	3.48425	5.59857	0.0499123	1.68392e-17	2.18092e-24
0.95	0.05	4.76	3.62614	5.82657	0.0499081	8.2049e-18	1.11623e-24
0.95	0.05	4.8	3.77392	6.06404	0.0499055	3.88242e-18	5.53218e-25
0.95	0.05	4.84	3.92781	6.31131	0.0499038	1.7819e-18	2.65174e-25
0.95	0.05	4.88	4.08803	6.56875	0.0499029	7.92261e-19	1.2278e-25
0.95	0.05	4.92	4.25482	6.83674	0.0499023	3.40796e-19	5.48459e-26
0.95	0.05	4.96	4.42843	7.11571	0.049902	1.41635e-19	2.3606e-26
0.95	0.05	5	4.60914	7.40608	0.0499018	5.67923e-20	9.77632e-27
0.95	0.05	5.04	4.79723	7.70832	0.0499017	2.19388e-20	3.89034e-27
0.95	0.05	5.08	4.99301	8.02289	0.0499017	8.15226e-21	1.48528e-27
0.95	0.05	5.12	5.19678	8.35031	0.0499016	2.90938e-21	5.43187e-28
0.95	0.05	5.16	5.40886	8.69109	0.0499016	9.95546e-22	1.89969e-28
0.95	0.05	5.2	5.6296	9.04578	0.0499016	3.26075e-22	6.34208e-29
0.95	0.05	5.24	5.85935	9.41494	0.0499016	1.02045e-22	2.01735e-29
0.95	0.05	5.28	6.09847	9.79917	0.0499016	3.04566e-23	6.10187e-30
0.95	0.05	5.32	6.34735	10.1991	0.0499016	8.65252e-24	1.75127e-30
0.95	0.05	5.36	6.60639	10.6153	0.0499016	2.33509e-24	4.75856e-31
0.95	0.05	5.4	6.87601	11.0485	0.0499016	5.97387e-25	1.22119e-31
0.95	0.05	5.44	7.15662	11.4994	0.0499016	1.44561e-25	2.95232e-32
0.95	0.05	5.48	7.44869	11.9687	0.0499016	3.30148e-26	6.70528e-33
0.95	0.05	5.52	7.75267	12.4572	0.0499016	7.09908e-27	1.42643e-33
0.95	0.05	5.56	8.06907	12.9656	0.0499016	1.43373e-27	2.83304e-34
0.95	0.05	5.6	8.39837	13.4947	0.0499016	2.71264e-28	5.23451e-35
0.95	0.05	5.64	8.74112	14.0454	0.0499016	4.79545e-29	8.96161e-36
0.95	0.05	5.68	9.09785	14.6187	0.0499016	7.89908e-30	1.41517e-36
0.95	0.05	5.72	9.46914	15.2152	0.0499016	1.20889e-30	2.05039e-37
0.95	0.05	5.76	9.85558	15.8362	0.0499016	1.71383e-31	2.70809e-38
0.95	0.05	5.8	10.2578	16.4825	0.0499016	2.24371e-32	3.23372e-39
0.95	0.05	5.84	10.6764	17.1551	0.0499016	2.70388e-33	3.4517e-40
0.95	0.05	5.88	11.1121	17.8553	0.0499016	2.98932e-34	3.23743e-41
0.95	0.05	5.92	11.5656	18.5839	0.0499016	3.02143e-35	2.58919e-42
0.95	0.05	5.96	12.0376	19.3424	0.0499016	2.78188e-36	1.65344e-43
0.95	0.05	6	12.5289	20.1317	0.0499016	2.32447e-37	6.75696e-45
0.95	0.05	6.04	13.0402	20.9533	0.0499016	1.75583e-38	-1.04073e-46
0.95	0.05	6.08	13.5724	21.8085	0.0499016	1.19417e-39	-5.51015e-47
0.95	0.05	6.12	14.1263	22.6985	0.0499016	7.28232e-41	-6.7177e-48
0.95	0.05	6.16	14.7028	23.6248	0.0499016	3.9648e-42	-5.74925e-49
0.95	0.05	6.2	nan	nan	nan	nan	nan
0.95	0.05	6.24	nan	nan	nan	nan	nan
0.95	0.05	6.28	nan	nan	nan	nan	nan
0.95	0.05	6.32	nan	nan	nan	nan	nan
0.95	0.05	6.36	nan	nan	nan	nan	nan
0.95	0.05	6.4	nan	nan	nan	nan	nan
0.95	0.05	6.44	nan	nan	nan	nan	nan
0.95	0.05	6.48	nan	nan	nan	nan	nan
0.95	0.05	6.52	nan	nan	nan	nan	nan
0.95	0.05	6.56	nan	nan	nan	nan	nan
0.95	0.05	6.6	nan	nan	nan	nan	nan
0.95	0.05	6.64	nan	nan	nan	nan	nan
0.95	0.05	6.68	nan	nan	nan	nan	nan
0.95	0.05	6.72	nan	nan	nan	nan	nan
0.95	0.05	6.76	nan	nan	nan	nan	nan
0.95	0.05	6.8	nan	nan	nan	nan	nan
0.95	0.05	6.84	nan	nan	nan	nan	nan
0.95	0.05	6.88	nan	nan	nan	nan	nan
0.95	0.05	6.92	nan	nan	nan	nan	nan
0.95	0.05	6.96	nan	nan	nan	nan	nan
0.95	0.05	7	nan	nan	nan	nan	nan
0.95	0.05	7.04	nan	nan	nan	nan	nan
0.95	0.05	7.08	nan	nan	nan	nan	nan
0.95	0.05	7.12	nan	nan	nan	nan	nan
0.95	0.05	7.16	nan	nan	nan	nan	nan
0.95	0.05	7.2	nan	nan	nan	nan	nan
0.95	0.05	7.24	nan	nan	nan	nan	nan
0.95	0.05	7.28	nan	nan	nan	nan	nan
0.95	0.05	7.32	nan	nan	nan	nan	nan
0.95	0.05	7.36	nan	nan	nan	nan	nan
0.95	0.05	7.4	nan	nan	nan	nan	nan
0.95	0.05	7.44	nan	nan	nan	nan	nan
0.95	0.05	7.48	nan	nan	nan	nan	nan
0.95	0.05	7.52	nan	nan	nan	nan	nan
0.95	0.05	7.56	nan	nan	nan	nan	nan
0.95	0.05	7.6	nan	nan	nan	nan	nan
0.95	0.05	7.64	nan	nan	nan	nan	nan
0.95	0.05	7.68	nan	nan	nan	nan	nan
0.95	0.05	7.72	nan	nan	nan	nan	nan
0.95	0.05	7.76	nan	nan	nan	nan	nan
0.95	0.05	7.8	nan	nan	nan	nan	nan
0.95	0.05	7.84	nan	nan	nan	nan	nan
0.95	0.05	7.88	nan	nan	nan	nan	nan
0.95	0.05	7.92	nan	nan	nan	nan	nan
0.95	0.05	7.96	nan	nan	nan	nan	nan
0.95	0.05	8	nan	nan	nan	nan	nan
0.95	0.05	8.04	nan	nan	nan	nan	nan
0.95	0.05	8.08	nan	nan	nan	nan	nan
0.95	0.05	8.12	nan	nan	nan	nan	nan
0.95	0.05	8.16	nan	nan	nan	nan	nan
0.95	0.05	8.2	nan	nan	nan	nan	nan
0.95	0.05	8.24	nan	nan	nan	nan	nan
0.95	0.05	8.28	nan	nan	nan	nan	nan
0.95	0.05	8.32	nan	nan	nan	nan	nan
0.95	0.05	8.36	nan	nan	nan	nan	nan
0.95	0.05	8.4	nan	nan	nan	nan	nan
0.95	0.05	8.44	nan	nan	nan	nan	nan
0.95	0.05	8.48	nan	nan	nan	nan	nan
0.95	0.05	8.52	nan	nan	nan	nan	nan
0.95	0.05	8.56	nan	nan	nan	nan	nan
0.95	0.05	8.6	nan	nan	nan	nan	nan
0.95	0.05	8.64	nan	nan	nan	nan	nan
0.95	0.05	8.68	nan	nan	nan	nan	nan
0.95	0.05	8.72	nan	nan	nan	nan	nan
0.95	0.05	8.76	nan	nan	nan	nan	nan
0.95	0.05	8.8	nan	nan	nan	nan	nan
0.95	0.05	8.84	nan	nan	nan	nan	nan
0.95	0.05	8.88	nan	nan	nan	nan	nan
0.95	0.05	8.92	nan	nan	nan	nan	nan
0.95	0.05	8.96	nan	nan	nan	nan	nan
0.95	0.05	9	nan	nan	nan	nan	nan
0.95	0.05	9.04	nan	nan	nan	nan	nan
0.95	0.05	9.08	nan	nan	nan	nan	nan
0.95	0.05	9.12	nan	nan	nan	nan	nan
0.95	0.05	9.16	nan	nan	nan	nan	nan
0.95	0.05	9.2	nan	nan	nan	nan	nan
0.95	0.05	9.24	nan	nan	nan	nan	nan
0.95	0.05	9.28	nan	nan	nan	nan	nan
0.95	0.05	9.32	nan	nan	nan	nan	nan
0.95	0.05	9.36	nan	nan	nan	nan	nan
0.95	0.05	9.4	nan	nan	nan	nan	nan
0.95	0.05	9.44	nan	nan	nan	nan	nan
0.95	0.05	9.48	nan	nan	nan	nan	nan
0.95	0.05	9.52	nan	nan	nan	nan	nan
0.95	0.05	9.56	nan	nan	nan	nan	nan
0.95	0.05	9.6	nan	nan	nan	nan	nan
0.95	0.05	9.64	nan	nan	nan	nan	nan
0.95	0.05	9.68	nan	nan	nan	nan	nan
0.95	0.05	9.72	nan	nan	nan	nan	nan
0.95	0.05	9.76	nan	nan	nan	nan	nan
0.95	0.05	9.8	nan	nan	nan	nan	nan
0.95	0.05	9.84	nan	nan	nan	nan	nan
0.95	0.05	9.88	nan	nan	nan	nan	nan
0.95	0.05	9.92	nan	nan	nan	nan	nan
0.95	0.05	9.96	nan	nan	nan	nan	nan
0.95	0.05	10	nan	nan	nan	nan	nan

# time step n_t = 201	t = 2.010000e-02	(dt = 1.000000e-04)
# T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	dG
0.95	0.05	0	0.933518	1	0.950951	0.034588	-3.81977e-05
0.95	0.05	0.04	0.953409	1.02131	0.981262	0.0297714	-2.70498e-05
0.95	0.05	0.08	0.971742	1.04095	0.960915	0.0251551	-1.71745e-05
0.95	0.05	0.12	0.988633	1.05904	0.939284	0.0209254	-9.57469e-06
0.95	0.05	0.16	1.00423	1.07575	0.916692	0.0171936	-4.50973e-06
0.95	0.05	0.2	1.01868	1.09123	0.893423	0.0139995	-1.62115e-06
0.95	0.05	0.24	1.03211	1.10561	0.869704	0.0113272	-2.47056e-07
0.95	0.05	0.28	1.04459	1.11899	0.845711	0.00912643	2.63569e-07
0.95	0.05	0.32	1.0562	1.13142	0.82158	0.00733194	3.75019e-07
0.95	0.05	0.36	1.06697	1.14296	0.797415	0.00587762	3.43416e-07
0.95	0.05	0.4	1.07694	1.15364	0.773309	0.00470342	2.7924e-07
0.95	0.05	0.44	1.08615	1.1635	0.749339	0.00375789	2.18672e-07
0.95	0.05	0.48	1.09463	1.17259	0.725577	0.00299812	1.69302e-07
0.95	0.05	0.52	1.10242	1.18093	0.702089	0.00238876	1.30574e-07
0.95	0.05	0.56	1.10957	1.18859	0.678931	0.00190088	1.00489e-07
0.95	0.05	0.6	1.1161	1.19559	0.656154	0.0015109	7.71941e-08
0.95	0.05	0.64	1.12208	1.20199	0.633802	0.00119964	5.91927e-08
0.95	0.05	0.68	1.12754	1.20784	0.611912	0.000951548	4.53084e-08
0.95	0.05	0.72	1.13252	1.21318	0.590516	0.000754062	3.46202e-08
0.95	0.05	0.76	1.13707	1.21805	0.569639	0.000597047	2.6408e-08
0.95	0.05	0.8	1.14122	1.22249	0.549301	0.000472347	2.01101e-08
0.95	0.05	0.84	1.14501	1.22656	0.529517	0.000373413	1.52894e-08
0.95	0.05	0.88	1.14849	1.23028	0.510298	0.000294995	1.16061e-08
0.95	0.05	0.92	1.15168	1.23369	0.491651	0.000232893	8.79681e-09
0.95	0.05	0.96	1.15461	1.23684	0.473578	0.000183752	6.65789e-09
0.95	0.05	1	1.15733	1.23975	0.45608	0.000144898	5.03207e-09
0.95	0.05	1.04	1.15986	1.24246	0.439155	0.000114197	3.79823e-09
0.95	0.05	1.08	1.16223	1.245	0.422796	8.99555e-05	2.8633e-09
0.95	0.05	1.12	1.16446	1.24739	0.406998	7.08256e-05	2.1559e-09
0.95	0.05	1.16	1.16658	1.24966	0.391751	5.57382e-05	1.62141e-09
0.95	0.05	1.2	1.16861	1.25184	0.377047	4.38453e-05	1.21809e-09
0.95	0.05	1.24	1.17058	1.25395	0.362872	3.44754e-05	9.14147e-10
0.95	0.05	1.28	1.1725	1.25601	0.349217	2.70967e-05	6.85362e-10
0.95	0.05	1.32	1.1744	1.25804	0.336067	2.12888e-05	5.13349e-10
0.95	0.05	1.36	1.17629	1.26006	0.323409	1.67191e-05	3.84161e-10
0.95	0.05	1.4	1.17819	1.2621	0.31123	1.31253e-05	2.87235e-10
0.95	0.05	1.44	1.18012	1.26417	0.299516	1.03e-05	2.14586e-10
0.95	0.05	1.48	1.18209	1.26628	0.288253	8.07983e-06	1.60185e-10
0.95	0.05	1.52	1.18413	1.26846	0.277426	6.33577e-06	1.19483e-10
0.95	0.05	1.56	1.18623	1.27071	0.267022	4.96626e-06	8.9058e-11
0.95	0.05	1.6	1.18843	1.27306	0.257027	3.89126e-06	6.63329e-11
0.95	0.05	1.64	1.19073	1.27553	0.247427	3.04774e-06	4.93723e-11
0.95	0.05	1.68	1.19315	1.27812	0.238208	2.3861e-06	3.67236e-11
0.95	0.05	1.72	1.1957	1.28085	0.229357	1.86732e-06	2.72973e-11
0.95	0.05	1.76	1.1984	1.28374	0.220861	1.4607e-06	2.02775e-11
0.95	0.05	1.8	1.20126	1.28681	0.212708	1.14211e-06	1.50533e-11
0.95	0.05	1.84	1.2043	1.29006	0.204884	8.92601e-07	1.1168e-11
0.95	0.05	1.88	1.20753	1.29352	0.197379	6.97262e-07	8.28037e-12
0.95	0.05	1.92	1.21096	1.2972	0.190179	5.44397e-07	6.13553e-12
0.95	0.05	1.96	1.21462	1.30113	0.183275	4.24823e-07	4.54343e-12
0.95	0.05	2	1.21853	1.30531	0.176654	3.31331e-07	3.36236e-12
0.95	0.05	2.04	1.22269	1.30976	0.170307	2.58264e-07	2.48674e-12
0.95	0.05	2.08	1.22713	1.31452	0.164223	2.01189e-07	1.83797e-12
0.95	0.05	2.12	1.23186	1.31959	0.158392	1.56627e-07	1.35758e-12
0.95	0.05	2.16	1.23691	1.325	0.152805	1.21853e-07	1.00208e-12
0.95	0.05	2.2	1.24229	1.33077	0.147453	9.47327e-08	7.39174e-13
0.95	0.05	2.24	1.24804	1.33692	0.142326	7.35935e-08	5.44863e-13
0.95	0.05	2.28	1.25417	1.34348	0.137417	5.71264e-08	4.01343e-13
0.95	0.05	2.32	1.2607	1.35048	0.132717	4.43071e-08	2.95408e-13
0.95	0.05	2.36	1.26767	1.35795	0.128218	3.43343e-08	2.17267e-13
0.95	0.05	2.4	1.2751	1.36591	0.123913	2.65816e-08	1.59668e-13
0.95	0.05	2.44	1.28303	1.3744	0.119794	2.05593e-08	1.17242e-13
0.95	0.05	2.48	1.29148	1.38345	0.115855	1.58849e-08	8.60139e-14
0.95	0.05	2.52	1.30048	1.3931	0.112088	1.22599e-08	6.30464e-14
0.95	0.05	2.56	1.31008	1.40338	0.108488	9.45119e-09	4.61678e-14
0.95	0.05	2.6	1.32031	1.41434	0.105048	7.27704e-09	3.37741e-14
0.95	0.05	2.64	1.33122	1.42602	0.101763	5.59581e-09	2.46816e-14
0.95	0.05	2.68	1.34284	1.43847	0.0986262	4.29712e-09	1.8017e-14
0.95	0.05	2.72	1.35522	1.45174	0.0956329	3.29507e-09	1.31368e-14
0.95	0.05	2.76	1.36842	1.46587	0.0927778	2.52285e-09	9.56666e-15
0.95	0.05	2.8	1.38248	1.48094	0.0900558	1.92849e-09	6.95777e-15
0.95	0.05	2.84	1.39746	1.49698	0.0874622	1.47166e-09	5.05343e-15
0.95	0.05	2.88	1.41342	1.51408	0.0849925	1.12103e-09	3.665e-15
0.95	0.05	2.92	1.43042	1.53229	0.0826422	8.52324e-10	2.65398e-15
0.95	0.05	2.96	1.44854	1.5517	0.0804072	6.46733e-10	1.91874e-15
0.95	0.05	3	1.46783	1.57236	0.0782834	4.89701e-10	1.38482e-15
0.95	0.05	3.04	1.48838	1.59438	0.076267	3.69977e-10	9.97651e-16
0.95	0.05	3.08	1.51027	1.61783	0.0743543	2.78871e-10	7.17349e-16
0.95	0.05	3.12	1.53359	1.6428	0.0725416	2.09683e-10	5.1475e-16
0.95	0.05	3.16	1.55842	1.6694	0.0708256	1.57254e-10	3.68575e-16
0.95	0.05	3.2	1.58485	1.69772	0.0692029	1.17614e-10	2.63307e-16
0.95	0.05	3.24	1.613	1.72788	0.0676704	8.77154e-11	1.87649e-16
0.95	0.05	3.28	1.64297	1.75998	0.0662249	6.52217e-11	1.33388e-16
0.95	0.05	3.32	1.67487	1.79415	0.0648635	4.83443e-11	9.45607e-17
0.95	0.05	3.36	1.70881	1.83051	0.0635832	3.57166e-11	6.68433e-17
0.95	0.05	3.4	1.74493	1.8692	0.0623812	2.62966e-11	4.71073e-17
0.95	0.05	3.44	1.78335	1.91035	0.0612548	1.92916e-11	3.30923e-17
0.95	0.05	3.48	1.8242	1.95411	0.0602012	1.40997e-11	2.31685e-17
0.95	0.05	3.52	1.86763	2.00063	0.0592176	1.02648e-11	1.6163e-17
0.95	0.05	3.56	1.91378	2.05007	0.0583016	7.44264e-12	1.12336e-17
0.95	0.05	3.6	1.9628	2.10259	0.0574505	5.37362e-12	7.77677e-18
0.95	0.05	3.64	2.01485	2.15835	0.0566616	3.86282e-12	5.36145e-18
0.95	0.05	3.68	2.07009	2.21752	0.0559324	2.76422e-12	3.68027e-18
0.95	0.05	3.72	2.12869	2.28028	0.0552604	1.96881e-12	2.5148e-18
0.95	0.05	3.76	2.1908	2.34682	0.0546427	1.39553e-12	1.71028e-18
0.95	0.05	3.8	nan	nan	nan	nan	nan
0.95	0.05	3.84	nan	nan	nan	nan	nan
0.95	0.05	3.88	nan	nan	nan	nan	nan
0.95	0.05	3.92	nan	nan	nan	nan	nan
0.95	0.05	3.96	nan	nan	nan	nan	nan
0.95	0.05	4	nan	nan	nan	nan	nan
0.95	0.05	4.04	nan	nan	nan	nan	nan
0.95	0.05	4.08	nan	nan	nan	nan	nan
0.95	0.05	4.12	nan	nan	nan	nan	nan
0.95	0.05	4.16	nan	nan	nan	nan	nan
0.95	0.05	4.2	nan	nan	nan	nan	nan
0.95	0.05	4.24	nan	nan	nan	nan	nan
0.95	0.05	4.28	nan	nan	nan	nan	nan
0.95	0.05	4.32	nan	nan	nan	nan	nan
0.95	0.05	4.36	nan	nan	nan	nan	nan
0.95	0.05	4.4	nan	nan	nan	nan	nan
0.95	0.05	4.44	nan	nan	nan	nan	nan
0.95	0.05	4.48	nan	nan	nan	nan	nan
0.95	0.05	4.52	nan	nan	nan	nan	nan
0.95	0.05	4.56	nan	nan	nan	nan	nan
0.95	0.05	4.6	nan	nan	nan	nan	nan
0.95	0.05	4.64	nan	nan	nan	nan	nan
0.95	0.05	4.68	nan	nan	nan	nan	nan
0.95	0.05	4.72	nan	nan	nan	nan	nan
0.95	0.05	4.76	nan	nan	nan	nan	nan
0.95	0.05	4.8	nan	nan	nan	nan	nan
0.95	0.05	4.84	nan	nan	nan	nan	nan
0.95	0.05	4.88	nan	nan	nan	nan	nan
0.95	0.05	4.92	nan	nan	nan	nan	nan
0.95	0.05	4.96	nan	nan	nan	nan	nan
0.95	0.05	5	nan	nan	nan	nan	nan
0.95	0.05	5.04	nan	nan	nan	nan	nan
0.95	0.05	5.08	nan	nan	nan	nan	nan
0.95	0.05	5.12	nan	nan	nan	nan	nan
0.95	0.05	5.16	nan	nan	nan	nan	nan
0.95	0.05	5.2	nan	nan	nan	nan	nan
0.95	0.05	5.24	nan	nan	nan	nan	nan
0.95	0.05	5.28	nan	nan	nan	nan	nan
0.95	0.05	5.32	nan	nan	nan	nan	nan
0.95	0.05	5.36	nan	nan	nan	nan	nan
0.95	0.05	5.4	nan	nan	nan	nan	nan
0.95	0.05	5.44	nan	nan	nan	nan	nan
0.95	0.05	5.48	nan	nan	nan	nan	nan
0.95	0.05	5.52	nan	nan	nan	nan	nan
0.95	0.05	5.56	nan	nan	nan	nan	nan
0.95	0.05	5.6	nan	nan	nan	nan	nan
0.95	0.05	5.64	nan	nan	nan	nan	nan
0.95	0.05	5.68	nan	nan	nan	nan	nan
0.95	0.05	5.72	nan	nan	nan	nan	nan
0.95	0.05	5.76	nan	nan	nan	nan	nan
0.95	0.05	5.8	nan	nan	nan	nan	nan
0.95	0.05	5.84	nan	nan	nan	nan	nan
0.95	0.05	5.88	nan	nan	nan	nan	nan
0.95	0.05	5.92	nan	nan	nan	nan	nan
0.95	0.05	5.96	nan	nan	nan	nan	nan
0.95	0.05	6	nan	nan	nan	nan	nan
0.95	0.05	6.04	nan	nan	nan	nan	nan
0.95	0.05	6.08	nan	nan	nan	nan	nan
0.95	0.05	6.12	nan	nan	nan	nan	nan
0.95	0.05	6.16	nan	nan	nan	nan	nan
0.95	0.05	6.2	nan	nan	nan	nan	nan
0.95	0.05	6.24	nan	nan	nan	nan	nan
0.95	0.05	6.28	nan	nan	nan	nan	nan
0.95	0.05	6.32	nan	nan	nan	nan	nan
0.95	0.05	6.36	nan	nan	nan	nan	nan
0.95	0.05	6.4	nan	nan	nan	nan	nan
0.95	0.05	6.44	nan	nan	nan	nan	nan
0.95	0.05	6.48	nan	nan	nan	nan	nan
0.95	0.05	6.52	nan	nan	nan	nan	nan
0.95	0.05	6.56	nan	nan	nan	nan	nan
0.95	0.05	6.6	nan	nan	nan	nan	nan
0.95	0.05	6.64	nan	nan	nan	nan	nan
0.95	0.05	6.68	nan	nan	nan	nan	nan
0.95	0.05	6.72	nan	nan	nan	nan	nan
0.95	0.05	6.76	nan	nan	nan	nan	nan
0.95	0.05	6.8	nan	nan	nan	nan	nan
0.95	0.05	6.84	nan	nan	nan	nan	nan
0.95	0.05	6.88	nan	nan	nan	nan	nan
0.95	0.05	6.92	nan	nan	nan	nan	nan
0.95	0.05	6.96	nan	nan	nan	nan	nan
0.95	0.05	7	nan	nan	nan	nan	nan
0.95	0.05	7.04	nan	nan	nan	nan	nan
0.95	0.05	7.08	nan	nan	nan	nan	nan
0.95	0.05	7.12	nan	nan	nan	nan	nan
0.95	0.05	7.16	nan	nan	nan	nan	nan
0.95	0.05	7.2	nan	nan	nan	nan	nan
0.95	0.05	7.24	nan	nan	nan	nan	nan
0.95	0.05	7.28	nan	nan	nan	nan	nan
0.95	0.05	7.32	nan	nan	nan	nan	nan
0.95	0.05	7.36	nan	nan	nan	nan	nan
0.95	0.05	7.4	nan	nan	nan	nan	nan
0.95	0.05	7.44	nan	nan	nan	nan	nan
0.95	0.05	7.48	nan	nan	nan	nan	nan
0.95	0.05	7.52	nan	nan	nan	nan	nan
0.95	0.05	7.56	nan	nan	nan	nan	nan
0.95	0.05	7.6	nan	nan	nan	nan	nan
0.95	0.05	7.64	nan	nan	nan	nan	nan
0.95	0.05	7.68	nan	nan	nan	nan	nan
0.95	0.05	7.72	nan	nan	nan	nan	nan
0.95	0.05	7.76	nan	nan	nan	nan	nan
0.95	0.05	7.8	nan	nan	nan	nan	nan
0.95	0.05	7.84	nan	nan	nan	nan	nan
0.95	0.05	7.88	nan	nan	nan	nan	nan
0.95	0.05	7.92	nan	nan	nan	nan	nan
0.95	0.05	7.96	nan	nan	nan	nan	nan
0.95	0.05	8	nan	nan	nan	nan	nan
0.95	0.05	8.04	nan	nan	nan	nan	nan
0.95	0.05	8.08	nan	nan	nan	nan	nan
0.95	0.05	8.12	nan	nan	nan	nan	nan
0.95	0.05	8.16	nan	nan	nan	nan	nan
0.95	0.05	8.2	nan	nan	nan	nan	nan
0.95	0.05	8.24	nan	nan	nan	nan	nan
0.95	0.05	8.28	nan	nan	nan	nan	nan
0.95	0.05	8.32	nan	nan	nan	nan	nan
0.95	0.05	8.36	nan	nan	nan	nan	nan
0.95	0.05	8.4	nan	nan	nan	nan	nan
0.95	0.05	8.44	nan	nan	nan	nan	nan
0.95	0.05	8.48	nan	nan	nan	nan	nan
0.95	0.05	8.52	nan	nan	nan	nan	nan
0.95	0.05	8.56	nan	nan	nan	nan	nan
0.95	0.05	8.6	nan	nan	nan	nan	nan
0.95	0.05	8.64	nan	nan	nan	nan	nan
0.95	0.05	8.68	nan	nan	nan	nan	nan
0.95	0.05	8.72	nan	nan	nan	nan	nan
0.95	0.05	8.76	nan	nan	nan	nan	nan
0.95	0.05	8.8	nan	nan	nan	nan	nan
0.95	0.05	8.84	nan	nan	nan	nan	nan
0.95	0.05	8.88	nan	nan	nan	nan	nan
0.95	0.05	8.92	nan	nan	nan	nan	nan
0.95	0.05	8.96	nan	nan	nan	nan	nan
0.95	0.05	9	nan	nan	nan	nan	nan
0.95	0.05	9.04	nan	nan	nan	nan	nan
0.95	0.05	9.08	nan	nan	nan	nan	nan
0.95	0.05	9.12	nan	nan	nan	nan	nan
0.95	0.05	9.16	nan	nan	nan	nan	nan
0.95	0.05	9.2	nan	nan	nan	nan	nan
0.95	0.05	9.24	nan	nan	nan	nan	nan
0.95	0.05	9.28	nan	nan	nan	nan	nan
0.95	0.05	9.32	nan	nan	nan	nan	nan
0.95	0.05	9.36	nan	nan	nan	nan	nan
0.95	0.05	9.4	nan	nan	nan	nan	nan
0.95	0.05	9.44	nan	nan	nan	nan	nan
0.95	0.05	9.48	nan	nan	nan	nan	nan
0.95	0.05	9.52	nan	nan	nan	nan	nan
0.95	0.05	9.56	nan	nan	nan	nan	nan
0.95	0.05	9.6	nan	nan	nan	nan	nan
0.95	0.05	9.64	nan	nan	nan	nan	nan
0.95	0.05	9.68	nan	nan	nan	nan	nan
0.95	0.05	9.72	nan	nan	nan	nan	nan
0.95	0.05	9.76	nan	nan	nan	nan	nan
0.95	0.05	9.8	nan	nan	nan	nan	nan
0.95	0.05	9.84	nan	nan	nan	nan	nan
0.95	0.05	9.88	nan	nan	nan	nan	nan
0.95	0.05	9.92	nan	nan	nan	nan	nan
0.95	0.05	9.96	nan	nan	nan	nan	nan
0.95	0.05	10	nan	nan	nan	nan	nan

# time step n_t = 301	t = 3.010000e-02	(dt = 1.000000e-04)
# T/Tc	1-T/Tc	l	K	K/K0	Kr/K0	G	dG
0.95	0.05	0	1.24469	1	0.950951	0.033586	0
0.95	0.05	0.04	1.27201	1.02195	0.981876	0.0286819	-1.50473e-05
0.95	0.05	0.08	1.29741	1.04236	0.962215	0.0243303	-1.91419e-05
0.95	0.05	0.12	1.3208	1.06115	0.941155	0.0204103	-1.51781e-05
0.95	0.05	0.16	1.34226	1.07839	0.918941	0.0169176	-9.33219e-06
0.95	0.05	0.2	1.36194	1.0942	0.895854	0.0138758	-4.78871e-06
